_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
318.89202902818306	5.1504895906508485	Tag 0	CDS/P/2MASS/color	21:15:34.08697	+05:09:01.7625	 	 
319.0754495336169	5.039901720581191	Tag 1	CDS/P/2MASS/color	21:16:18.10789	+05:02:23.6462	 	 
319.2028625672729	4.912851961764077	Tag 2	CDS/P/2MASS/color	21:16:48.68702	+04:54:46.2671	 	 
319.2835073140685	4.83971388411371	Tag 3	CDS/P/2MASS/color	21:17:08.04176	+04:50:22.9700	 	 
319.3933813436111	4.752664441040467	Tag 4	CDS/P/2MASS/color	21:17:34.41152	+04:45:09.5920	 	 
319.4153890938086	4.5938671640106685	Tag 5	CDS/P/2MASS/color	21:17:39.69338	+04:35:37.9218	 	 
319.2786211078215	4.549459405149099	Tag 6	CDS/P/2MASS/color	21:17:06.86907	+04:32:58.0539	 	 
319.46068404466996	4.543209644032221	Tag 7	CDS/P/2MASS/color	21:17:50.56417	+04:32:35.5547	 	 
319.3338263157253	4.918435767805803	Tag 8	CDS/P/2MASS/color	21:17:20.11832	+04:55:06.3688	 	 
319.1733365729913	5.021665268916169	Tag 9	CDS/P/2MASS/color	21:16:41.60078	+05:01:17.9950	 	 
318.9550566658017	5.028900727359647	Tag 10	CDS/P/2MASS/color	21:15:49.21360	+05:01:44.0426	 	 
319.4708454273901	4.392254364849812	Tag 11	CDS/P/2MASS/color	21:17:53.00290	+04:23:32.1157	 	 
319.4901136005618	4.30935388659716	Tag 12	CDS/P/2MASS/color	21:17:57.62726	+04:18:33.6740	 	 
319.37746337664356	4.228865341573831	Tag 13	CDS/P/2MASS/color	21:17:30.59121	+04:13:43.9152	 	 
319.28768016118846	4.47454947882713	Tag 14	CDS/P/2MASS/color	21:17:09.04324	+04:28:28.3781	 	 
319.2328680379329	4.380829182418696	Tag 15	CDS/P/2MASS/color	21:16:55.88833	+04:22:50.9851	 	 
319.21360587630994	4.308138913680835	Tag 16	CDS/P/2MASS/color	21:16:51.26541	+04:18:29.3001	 	 
319.31782719530884	4.266706910169185	Tag 17	CDS/P/2MASS/color	21:17:16.27853	+04:16:00.1449	 	 
319.2403905980115	4.100932238430056	Tag 18	CDS/P/2MASS/color	21:16:57.69374	+04:06:03.3561	 	 
319.397203488325	4.10804811707202	Tag 19	CDS/P/2MASS/color	21:17:35.32884	+04:06:28.9732	 	 
319.3001813537944	4.162159751046614	Tag 20	CDS/P/2MASS/color	21:17:12.04352	+04:09:43.7751	 	 
319.1884963008853	4.1957178661778345	Tag 21	CDS/P/2MASS/color	21:16:45.23911	+04:11:44.5843	 	 
319.3373670232771	3.9612612096529585	Tag 22	CDS/P/2MASS/color	21:17:20.96809	+03:57:40.5404	 	 
319.50083878922544	3.875431965112844	Tag 23	CDS/P/2MASS/color	21:18:00.20131	+03:52:31.5551	 	 
319.396651388493	3.7087258540043697	Tag 24	CDS/P/2MASS/color	21:17:35.19633	+03:42:31.4131	 	 
319.3058567603009	3.8114437857981365	Tag 25	CDS/P/2MASS/color	21:17:13.40562	+03:48:41.1976	 	 
319.32882793748047	3.583081988891398	Tag 26	CDS/P/2MASS/color	21:17:18.91870	+03:34:59.0952	 	 
319.1411893197662	3.4767661158809955	Tag 27	CDS/P/2MASS/color	21:16:33.88544	+03:28:36.3580	 	 
318.80952293557823	3.4730591627933807	Tag 28	CDS/P/2MASS/color	21:15:14.28550	+03:28:23.0130	 	 
319.0624890880869	3.619331443538916	Tag 29	CDS/P/2MASS/color	21:16:14.99738	+03:37:09.5932	 	 
319.0649223963448	3.5323379819500134	Tag 30	CDS/P/2MASS/color	21:16:15.58138	+03:31:56.4167	 	 
319.17265403628215	3.875488536678431	Tag 31	CDS/P/2MASS/color	21:16:41.43697	+03:52:31.7587	 	 
319.17265090643167	4.034976884591309	Tag 32	CDS/P/2MASS/color	21:16:41.43622	+04:02:05.9168	 	 
319.013993132583	3.9624644084720875	Tag 33	CDS/P/2MASS/color	21:16:03.35835	+03:57:44.8719	 	 
318.87352549389607	3.8971789906260663	Tag 34	CDS/P/2MASS/color	21:15:29.64612	+03:53:49.8444	 	 
319.0055512775587	3.795724943678365	Tag 35	CDS/P/2MASS/color	21:16:01.33231	+03:47:44.6098	 	 
319.1581286626649	3.6857937255694826	Tag 36	CDS/P/2MASS/color	21:16:37.95088	+03:41:08.8574	 	 
318.8627595531788	3.5395346143138955	Tag 37	CDS/P/2MASS/color	21:15:27.06229	+03:32:22.3246	 	 
318.9233267738219	3.4008564259089122	Tag 38	CDS/P/2MASS/color	21:15:41.59843	+03:24:03.0831	 	 
318.5190267357076	3.3499196052529454	Tag 39	CDS/P/2MASS/color	21:14:04.56642	+03:20:59.7106	 	 
318.21408962752037	3.4574037084602787	Tag 40	CDS/P/2MASS/color	21:12:51.38151	+03:27:26.6534	 	 
318.10572563480764	3.780595481655908	Tag 41	CDS/P/2MASS/color	21:12:25.37415	+03:46:50.1437	 	 
317.9891249394211	3.8649683826193337	Tag 42	CDS/P/2MASS/color	21:11:57.38999	+03:51:53.8862	 	 
317.79331974165945	4.6938146779393435	Tag 43	CDS/P/2MASS/color	21:11:10.39674	+04:41:37.7328	 	 
317.76174844262	4.465556325596205	Tag 44	CDS/P/2MASS/color	21:11:02.81963	+04:27:56.0028	 	 
317.8679732949311	4.178255444133251	Tag 45	CDS/P/2MASS/color	21:11:28.31359	+04:10:41.7196	 	 
318.06085282616925	4.066391780649227	Tag 46	CDS/P/2MASS/color	21:12:14.60468	+04:03:59.0104	 	 
318.0522220786165	4.334766415781999	Tag 47	CDS/P/2MASS/color	21:12:12.53330	+04:20:05.1591	 	 
317.92261349859047	4.750983003802676	Tag 48	CDS/P/2MASS/color	21:11:41.42724	+04:45:03.5388	 	 
317.89491755606	4.898887634277132	Tag 49	CDS/P/2MASS/color	21:11:34.78021	+04:53:55.9955	 	 
318.331906341347	5.191103027827341	Tag 50	CDS/P/2MASS/color	21:13:19.65752	+05:11:27.9709	 	 
318.60451531983654	5.1725040361957495	Tag 51	CDS/P/2MASS/color	21:14:25.08368	+05:10:21.0145	 	 
318.74532589580934	5.178013598471574	Tag 52	CDS/P/2MASS/color	21:14:58.87821	+05:10:40.8490	 	 
318.82297004326705	5.052262494403708	Tag 53	CDS/P/2MASS/color	21:15:17.51281	+05:03:08.1450	 	 
318.6461136316918	4.911373048148064	Tag 54	CDS/P/2MASS/color	21:14:35.06727	+04:54:40.9430	 	 
318.31747970533957	4.862958780458627	Tag 55	CDS/P/2MASS/color	21:13:16.19513	+04:51:46.6516	 	 
318.37495952546453	5.0571003308628315	Tag 56	CDS/P/2MASS/color	21:13:29.99029	+05:03:25.5612	 	 
318.02566253287597	4.950701847302316	Tag 57	CDS/P/2MASS/color	21:12:06.15901	+04:57:02.5267	 	 
318.0752953088652	5.060998121161376	Tag 58	CDS/P/2MASS/color	21:12:18.07087	+05:03:39.5932	 	 
318.856409752061	4.77992187809115	Tag 59	CDS/P/2MASS/color	21:15:25.53834	+04:46:47.7188	 	 
318.0771686589531	4.7158529113681285	Tag 60	CDS/P/2MASS/color	21:12:18.52048	+04:42:57.0705	 	 
