_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
----------	----------	---------------	----------	-------------	-------------	--------	--------
317.3380966073088	6.069765394013715	Tag 0	CDS/P/2MASS/color	21:09:21.14319	+06:04:11.1554	 	 
317.67257545963014	5.85981889622126	Tag 1	CDS/P/2MASS/color	21:10:41.41811	+05:51:35.3480	 	 
317.89298918200865	5.838814962564519	Tag 2	CDS/P/2MASS/color	21:11:34.31740	+05:50:19.7339	 	 
318.1538136717842	5.850588301028268	Tag 3	CDS/P/2MASS/color	21:12:36.91528	+05:51:02.1179	 	 
318.2724605150402	6.055147755529801	Tag 4	CDS/P/2MASS/color	21:13:05.39052	+06:03:18.5319	 	 
318.32226401085404	6.253355369868325	Tag 5	CDS/P/2MASS/color	21:13:17.34336	+06:15:12.0793	 	 
318.6272282936622	6.215301233394816	Tag 6	CDS/P/2MASS/color	21:14:30.53479	+06:12:55.0844	 	 
318.7435829275264	6.404369753054193	Tag 7	CDS/P/2MASS/color	21:14:58.45990	+06:24:15.7311	 	 
318.6982178852024	6.617673206670288	Tag 8	CDS/P/2MASS/color	21:14:47.57229	+06:37:03.6235	 	 
318.5310936760733	6.544174122129848	Tag 9	CDS/P/2MASS/color	21:14:07.46248	+06:32:39.0268	 	 
318.5321343018494	6.407589702226887	Tag 10	CDS/P/2MASS/color	21:14:07.71223	+06:24:27.3229	 	 
318.3460643631951	6.381312816946578	Tag 11	CDS/P/2MASS/color	21:13:23.05545	+06:22:52.7261	 	 
318.2942031257847	6.551503066427625	Tag 12	CDS/P/2MASS/color	21:13:10.60875	+06:33:05.4110	 	 
318.49048775067683	5.9803468753478946	Tag 13	CDS/P/2MASS/color	21:13:57.71706	+05:58:49.2488	 	 
318.3847808723839	6.074583862985431	Tag 14	CDS/P/2MASS/color	21:13:32.34741	+06:04:28.5019	 	 
318.4475968336738	6.703689711599069	Tag 15	CDS/P/2MASS/color	21:13:47.42324	+06:42:13.2830	 	 
318.6545828544626	6.982713041467897	Tag 16	CDS/P/2MASS/color	21:14:37.09989	+06:58:57.7669	 	 
318.6532567118907	6.805102012176304	Tag 17	CDS/P/2MASS/color	21:14:36.78161	+06:48:18.3672	 	 
318.7152585592786	6.7289411082542685	Tag 18	CDS/P/2MASS/color	21:14:51.66205	+06:43:44.1880	 	 
318.52926070785486	7.142261269564106	Tag 19	CDS/P/2MASS/color	21:14:07.02257	+07:08:32.1406	 	 
318.2759550380005	7.278814266972139	Tag 20	CDS/P/2MASS/color	21:13:06.22921	+07:16:43.7314	 	 
318.30763515998086	7.190616806889012	Tag 21	CDS/P/2MASS/color	21:13:13.83244	+07:11:26.2205	 	 
318.3575669387443	7.089127260824133	Tag 22	CDS/P/2MASS/color	21:13:25.81607	+07:05:20.8581	 	 
318.39652170508606	6.993674758703008	Tag 23	CDS/P/2MASS/color	21:13:35.16521	+06:59:37.2291	 	 
318.54743676057825	6.916312823888595	Tag 24	CDS/P/2MASS/color	21:14:11.38482	+06:54:58.7262	 	 
318.3831249220518	6.841436706971805	Tag 25	CDS/P/2MASS/color	21:13:31.94998	+06:50:29.1721	 	 
318.2687648980088	6.691605429536507	Tag 26	CDS/P/2MASS/color	21:13:04.50358	+06:41:29.7795	 	 
318.27673538031564	7.377108696748394	Tag 27	CDS/P/2MASS/color	21:13:06.41649	+07:22:37.5913	 	 
318.29977014575934	7.504902093270386	Tag 28	CDS/P/2MASS/color	21:13:11.94483	+07:30:17.6475	 	 
318.1520552665051	7.616844296176782	Tag 29	CDS/P/2MASS/color	21:12:36.49326	+07:37:00.6395	 	 
317.94504182509564	7.648580349774407	Tag 30	CDS/P/2MASS/color	21:11:46.81004	+07:38:54.8893	 	 
317.7937809764593	7.658159959404605	Tag 31	CDS/P/2MASS/color	21:11:10.50743	+07:39:29.3759	 	 
317.81133461458245	7.488923050599816	Tag 32	CDS/P/2MASS/color	21:11:14.72031	+07:29:20.1230	 	 
317.9694732714783	7.556711564465182	Tag 33	CDS/P/2MASS/color	21:11:52.67359	+07:33:24.1616	 	 
318.16667940568146	7.438612590621905	Tag 34	CDS/P/2MASS/color	21:12:40.00306	+07:26:19.0053	 	 
318.0628834587811	7.382651091101063	Tag 35	CDS/P/2MASS/color	21:12:15.09203	+07:22:57.5439	 	 
317.8106966703907	7.410169406067992	Tag 36	CDS/P/2MASS/color	21:11:14.56720	+07:24:36.6099	 	 
318.0523285127163	7.725182272224376	Tag 37	CDS/P/2MASS/color	21:12:12.55884	+07:43:30.6562	 	 
317.68740595499463	7.558374275112305	Tag 38	CDS/P/2MASS/color	21:10:44.97743	+07:33:30.1474	 	 
317.567206744195	7.648176913070912	Tag 39	CDS/P/2MASS/color	21:10:16.12962	+07:38:53.4369	 	 
317.245866060274	7.504306298497276	Tag 40	CDS/P/2MASS/color	21:08:59.00785	+07:30:15.5027	 	 
317.3973048250149	7.532971214605833	Tag 41	CDS/P/2MASS/color	21:09:35.35316	+07:31:58.6964	 	 
317.501482203331	7.492469646103571	Tag 42	CDS/P/2MASS/color	21:10:00.35573	+07:29:32.8907	 	 
317.6336829251952	7.453525922955329	Tag 43	CDS/P/2MASS/color	21:10:32.08390	+07:27:12.6933	 	 
317.67050479264157	7.358976061589926	Tag 44	CDS/P/2MASS/color	21:10:40.92115	+07:21:32.3138	 	 
317.5791822905185	7.331193510319883	Tag 45	CDS/P/2MASS/color	21:10:19.00375	+07:19:52.2966	 	 
317.4125848961641	7.295437244688818	Tag 46	CDS/P/2MASS/color	21:09:39.02038	+07:17:43.5741	 	 
317.1738878327122	7.32391951092663	Tag 47	CDS/P/2MASS/color	21:08:41.73308	+07:19:26.1102	 	 
317.16754525214094	7.1538063766196425	Tag 48	CDS/P/2MASS/color	21:08:40.21086	+07:09:13.7030	 	 
317.4953327168037	7.130967197752911	Tag 49	CDS/P/2MASS/color	21:09:58.87985	+07:07:51.4819	 	 
317.2458748109577	6.8121384824844124	Tag 50	CDS/P/2MASS/color	21:08:59.00995	+06:48:43.6985	 	 
317.4032222726019	6.882489090248221	Tag 51	CDS/P/2MASS/color	21:09:36.77335	+06:52:56.9607	 	 
317.57625129805007	6.92993878128298	Tag 52	CDS/P/2MASS/color	21:10:18.30031	+06:55:47.7796	 	 
317.62144212026914	7.08248535529216	Tag 53	CDS/P/2MASS/color	21:10:29.14611	+07:04:56.9473	 	 
317.4566899016208	7.233302953002167	Tag 54	CDS/P/2MASS/color	21:09:49.60558	+07:13:59.8906	 	 
317.2745132682288	7.0970851474004375	Tag 55	CDS/P/2MASS/color	21:09:05.88318	+07:05:49.5065	 	 
317.23580598929436	6.751746435706889	Tag 56	CDS/P/2MASS/color	21:08:56.59344	+06:45:06.2872	 	 
317.2625415267345	6.5114745399384475	Tag 57	CDS/P/2MASS/color	21:09:03.00997	+06:30:41.3083	 	 
317.3306010148878	6.365308367550159	Tag 58	CDS/P/2MASS/color	21:09:19.34424	+06:21:55.1101	 	 
